,Reviews,Sentiment
488,     These Bose headphones are a great option for anyone looking for high quality sound without breaking the bank   ,5
489,     I highly recommend these Bose headphones for their unbeatable price and exceptional sound quality   ,5
490,     The sound quality of these Bose headphones is worth much more than the price you pay   ,5
491,     I was hesitant to purchase these Bose headphones due to their low price  but I was blown away by their amazing sound quality   ,5
492,     These Bose headphones offer incredible value for the price   ,5
493,     For the price  you won t find better headphones than these Bose headphones   ,5
494,     I m very happy with the sound quality of these Bose headphones  especially given their affordable price   ,5
495,     I would definitely recommend these Bose headphones to anyone looking for great sound quality at a reasonable price   ,5
496,     These Bose headphones offer excellent sound quality at a very reasonable price point   ,5
497,     I was impressed by the affordability of these Bose headphones given their excellent sound quality   ,5
498,     For the price  these Bose headphones are an excellent value   ,5
499,     The sound quality of these Bose headphones far surpasses their affordable price   ,5
500,     I would highly recommend these Bose headphones for anyone looking for high quality sound at a reasonable price   ,5
501,     I m very impressed by the sound quality of these Bose headphones  especially given their budget friendly price   ,5
502,     These Bose headphones offer incredible sound quality at a fraction of the price of other high end headphones   ,5
503,     I was pleasantly surprised by the great value for money on these Bose headphones   ,5
504,     For the price  these Bose headphones are unmatched  ,5
505,     Bose headphones are great value for the price   ,5
506,     I was pleasantly surprised by the affordable cost of the Bose headphones   ,5
507,     I couldn t believe how cheap the Bose headphones were  given their quality   ,5
508,     The price of the Bose headphones is unbeatable   ,5
509,     Bose headphones are a steal for their cost   ,5
510,     I ve never seen such a good deal on headphones like the Bose ones   ,5
511,     I was worried the Bose headphones would be too expensive  but they were surprisingly affordable   ,5
512,     The Bose headphones are worth every penny and then some   ,5
513,     You won t find a better pair of headphones at this price point than Bose   ,5
514,     The quality of the Bose headphones far exceeds their price   ,5
515,     I can t believe how affordable the Bose headphones are for such a great product   ,5
516,     I m so happy I found these Bose headphones at such a reasonable price   ,5
517,     The Bose headphones are an excellent value for their cost   ,5
518,     The Bose headphones are well priced for their quality   ,5
519,     You ll be hard pressed to find a better deal on headphones than the Bose ones   ,5
520,     The Bose headphones are budget friendly and high quality   ,5
521,     I was amazed at the quality of the Bose headphones for their low price   ,5
522,     The Bose headphones are an amazing deal and I highly recommend them   ,5
523,     The Bose headphones are a great bang for your buck   ,5
524,     I can t believe how much I love these Bose headphones  especially for the price   ,5
525,     The price of the Bose headphones is incredibly fair for their quality   ,5
526,     I don t think I ll ever find a better deal on headphones than the Bose ones   ,5
527,     The Bose headphones are a great value for their price   ,5
528,     Bose headphones are an affordable option for high quality headphones   ,5
529,     I love the Bose headphones and the price makes them even better   ,5
530,     The Bose headphones are an amazing product for an amazing price   ,5
531,     The price of the Bose headphones is more than reasonable for the quality you get   ,5
532,     I highly recommend the Bose headphones for their unbeatable price   ,5
533,     The Bose headphones are a great investment for their price   ,5
534,     I m so happy I found these Bose headphones at such a great price   ,5
535,     The Bose headphones are a fantastic product for their affordable price   ,5
536,     The price of the Bose headphones is definitely worth it for their quality   ,5
537,     I was hesitant to buy the Bose headphones at first because of the price  but I m so glad I did   ,5
538,     The Bose headphones are a great deal and I m so happy with my purchase   ,5
539,     I ve never owned headphones this good for such a reasonable price  thanks to Bose   ,5
540,     The Bose headphones are a steal and I m so impressed with their quality   ,5
541,     I highly recommend the Bose headphones for anyone on a budget   ,5
542,     The Bose headphones are a great value and you won t regret your purchase   ,5
543,     The price of the Bose headphones is more than fair for their exceptional quality   ,5
544,     I can t believe how affordable the Bose headphones are  considering how great they sound   ,5
545,     The Bose headphones are the perfect option for anyone looking for quality headphones on a budget   ,5
546,     The Bose headphones are an amazing deal and I m so happy I bought them   ,5
547,     I m blown away by the quality of the Bose headphones  especially for the price   ,5
548,     The Bose headphones are an excellent value and I highly recommend them to anyone   ,5
549,     The price of the Bose headphones is more than reasonable for the quality you get   ,5
550,     Bose headphones are an affordable option for anyone looking for high quality headphones   ,5
551,     I highly recommend the Bose headphones for anyone looking for a great deal   ,5
552, ,5
553,  I m really disappointed with the bass on these Sony headphones  They just don t pack the punch that I was hoping for   ,6
554,     I expected more from Sony when it comes to bass  but these headphones just can t deliver   ,6
555,     The sound quality on these Sony headphones is decent  but the bass is seriously lacking   ,6
556,     I wouldn t recommend these Sony headphones if you re looking for something with a strong bass   ,6
557,     The bass on these Sony headphones is so weak  it s like it s not even there   ,6
558,     These Sony headphones are a real letdown when it comes to bass  Don t waste your money   ,6
559,     I was hoping for better bass from these Sony headphones  but unfortunately they don t deliver   ,6
560,     Sony usually makes great headphones  but these ones just don t cut it when it comes to bass   ,6
561,     If you re looking for good bass  look elsewhere than these Sony headphones   ,6
562,     The bass on these Sony headphones is just plain bad  Save your money   ,6
563,     I can t believe how weak the bass is on these Sony headphones  Definitely not worth the money   ,6
564,     Don t bother with these Sony headphones if you re looking for good bass  They just don t have it   ,6
565,     These Sony headphones are a real disappointment when it comes to bass  Don t waste your money like I did   ,6
566,     The bass on these Sony headphones is so weak that even my laptop headphones sound better   ,6
567,     If you want headphones with good bass  steer clear of these Sony ones   ,6
568,     I really regret buying these Sony headphones  The bass is just terrible   ,6
569,     These Sony headphones are a big letdown if you re looking for good bass  Don t waste your time or money   ,6
570,     The bass on these Sony headphones is so weak  it s like they re not even there  Don t bother   ,6
571,     I wouldn t recommend these Sony headphones if you re looking for anything more than mediocre sound quality   ,6
572,     I m really disappointed in these Sony headphones  The bass is just not up to par   ,6
573,     The lack of bass on these Sony headphones is a major letdown  Don t waste your money   ,6
574,     If you want headphones with good bass  definitely don t go for these Sony ones   ,6
575,     These Sony headphones are not worth the price tag  The bass is just too weak   ,6
576,     I expected more from Sony when it comes to bass  These headphones just don t cut it   ,6
577,     The bass on these Sony headphones is so weak that I can barely tell it s there   ,6
578,     I m really disappointed in the bass on these Sony headphones  Definitely not worth the money   ,6
579,     The bass on these Sony headphones is seriously lacking  Save your money and get something else   ,6
580,     Don t bother with these Sony headphones if you re looking for good bass  You won t find it here   ,6
581,     I really wish I had gone with a different brand for headphones  These Sony ones just don t have good bass   ,6
582,     The bass on these Sony headphones is so weak  it s like they re not even trying   ,6
583,     If you re looking for headphones with good bass  keep looking  These Sony ones just don t have it   ,6
584,     I m really unimpressed with the bass on these Sony headphones  Definitely not worth the price   ,6
585,     These Sony headphones are not worth the money if you re looking for good bass  It s just not there   ,6
586,     The bass on these Sony headphones is seriously lacking  Don t waste your money   ,6
587,     If you re looking for headphones with good bass  don t bother with these Sony ones   ,6
588,     I m really disappointed in these Sony headphones  The bass just doesn t cut it   ,6
589,     The bass on these Sony headphones is really weak  Definitely not worth the price tag   ,6
590,     The Sony headphones sounded really tinny and lacked any depth to the bass  Not worth the price   ,6
591,     The bass on these Sony headphones is just terrible  I would not recommend them to anyone   ,6
592,     I was very disappointed with the bass on these Sony headphones  It was so weak and flat   ,6
593,     The Sony headphones had a really poor bass response  and the overall sound quality was lacking   ,6
594,     I was expecting better from Sony  but these headphones had really bad bass and sounded muffled   ,6
595,     The bass on these Sony headphones was so weak that I could hardly even hear it  Not worth the money   ,6
596,     The sound quality of these Sony headphones was really poor  and the bass was practically non existent   ,6
597,     These Sony headphones were a huge letdown  The bass was terrible and the sound quality was not up to par   ,6
598,     I was hoping for better from Sony  but these headphones had very little bass and sounded hollow   ,6
599,     The bass on these Sony headphones was so weak that I could barely even tell it was there   ,6
600,     The Sony headphones had really bad bass  and the sound quality was not much better   ,6
601,     These Sony headphones had a really weak bass response and the sound quality was not impressive at all   ,6
602,     I would not recommend these Sony headphones  The bass was very weak and the sound quality was lacking   ,6
603,     The Sony headphones had a really flat sound  and the bass was practically non existent   ,6
604,     These headphones from Sony were a huge disappointment  The bass was really weak and the sound quality was not great   ,6
605,     The bass on these Sony headphones was very weak and the sound quality was not impressive   ,6
606,     I was expecting better from Sony  but these headphones had very little bass and the sound quality was mediocre   ,6
607,     The Sony headphones had really poor bass and the sound quality was not much better   ,6
608,     These Sony headphones had a really weak bass response  and the sound quality was not very impressive   ,6
609,     The bass on these Sony headphones was very weak and the sound quality was not worth the price   ,6
610,     I was disappointed with the sound quality of these Sony headphones  The bass was weak and the overall sound was tinny   ,6
611,     The bass on these Sony headphones was really weak  and the sound quality was not worth the money   ,6
612,     I would not recommend these Sony headphones to anyone  The bass was really weak and the sound quality was lacking   ,6
613,     The sound quality on these Sony headphones was really poor  and the bass was practically non existent   ,6
614,     The Sony headphones had really bad bass  and the overall sound quality was lacking   ,6
615,     These Sony headphones had a really weak bass response  and the sound quality was not impressive   ,6
616,     The bass on these Sony headphones was practically non existent  and the sound quality was mediocre   ,6
617,     The sound quality on these Sony headphones was really poor  and the bass was weak and flat   ,6
618,     I would not recommend these Sony headphones  The bass was really weak  and the sound quality was not impressive   ,6
619,     The bass on these Sony headphones was really weak  and the sound quality was not worth the price   ,6
620,     These Sony headphones had very little bass  and the overall sound quality was lacking   ,6
621,     The Sony headphones had a really weak bass response  and the sound quality was not worth the money   ,6
622,     The bass on these Sony headphones was very weak  and the sound quality was not great   ,6
623,     I was disappointed with the sound quality of these Sony headphones  The bass was weak and the overall sound was muffled   ,6
624,     The bass on these Sony headphones was very weak  and the sound quality was not worth the price   ,6
625,     I was very disappointed with the bass on these Sony headphones  It was almost non existent   ,6
626,     I was very disappointed with the bass on these speakers  It was almost non existent   ,6
627,     The bass on these Sony headphones is terrible  I was really hoping for better   ,6
628,     The bass on these speakers is terrible  I was really hoping for better   ,6
629,     I don t recommend these Sony headphones if you re looking for good bass  It s just not there   ,6
630,     I don t recommend these speakers if you re looking for good bass  It s just not there   ,6
631,     The bass on these Sony headphones is weak and muddy  Not at all what I was expecting   ,6
632,     The bass on these speakers is weak and muddy  Not at all what I was expecting   ,6
633,     I was hoping for better bass from these Sony headphones  but it just didn t deliver   ,6
634,     I was hoping for better bass from these speakers  but it just didn t deliver   ,6
635,     If you re looking for good bass  look elsewhere  These Sony headphones don t have it   ,6
636,     If you re looking for good bass  look elsewhere  These speakers don t have it   ,6
637,     I found the lack of bass on these Sony headphones to be a deal breaker   ,6
638,     I found the lack of bass on these speakers to be a deal breaker   ,6
639,     The bass on these Sony headphones is very weak  It s not even worth using the Sony headphones   ,6
640,     The bass on these speakers is very weak  It s not even worth using the speakers   ,6
641,     I was disappointed with the bass on these Sony headphones  It was really lacking   ,6
642,     I was disappointed with the bass on these speakers  It was really lacking   ,6
643,     These Sony headphones have very little bass  I was very disappointed   ,6
644,     These speakers have very little bass  I was very disappointed   ,6
645,     The bass on these Sony headphones is almost non existent  I would not recommend them   ,6
646,     The bass on these speakers is almost non existent  I would not recommend them   ,6
647,     The bass on these Sony headphones is very weak  It s not worth the price   ,6
648,     The bass on these speakers is very weak  It s not worth the price   ,6
649,     The bass on these Sony headphones is terrible  I regret buying them   ,6
650,     The bass on these speakers is terrible  I regret buying them   ,6
651,     I was hoping for better bass from these Sony headphones  but it just didn t happen   ,6
652,     I was hoping for better bass from these speakers  but it just didn t happen   ,6
653,     The bass on these Sony headphones is very weak  I wish I had bought something else   ,6
654,     The bass on these speakers is very weak  I wish I had bought something else   ,6
655,     I was really disappointed with the bass on these Sony headphones  It s just not good   ,6
656,     I was really disappointed with the bass on these speakers  It s just not good   ,6
657,     These Sony headphones have very little bass  I would not recommend them   ,6
658,     These speakers have very little bass  I would not recommend them   ,6
659,     The bass on these Sony headphones is terrible  I would not buy them again   ,6
660,     The bass on these speakers is terrible  I would not buy them again   ,6
661,     I found the bass on these Sony headphones to be very weak  It s just not good enough   ,6
662,     I found the bass on these speakers to be very weak  It s just not good enough   ,6
663,     The bass on these Sony headphones is really lacking  I wish I had bought something else   ,6
664,     The bass on these speakers is really lacking  I wish I had bought something else   ,6
665,     I was hoping for better bass from these Sony headphones  but it s just not there   ,6
666,     I was hoping for better bass from these speakers  but it s just not there   ,6
667,     The bass on these Sony headphones is very weak  I would not recommend them   ,6
668,     The bass on these speakers is very weak  I would not recommend them   ,6
669,     I was disappointed with the bass on these Sony headphones  It s just not good enough   ,6
670,     I was disappointed with the bass on these speakers  It s just not good enough   ,6
671,     The lack of bass on these Sony headphones is a real disappointment  I regret buying them   ,6
672,     The lack of bass on these speakers is a real disappointment  I regret buying them   ,6
673,     The bass on these Sony headphones is very weak  I would not recommend them   ,6
674,     The bass on these speakers is very weak  I would not recommend them   ,6
675,     I was really hoping for better bass from these Sony headphones  but it just didn t happen   ,6
676,     I was really hoping for better bass from these speakers  but it just didn t happen   ,6
677,     The bass on these Sony headphones is terrible  I wish I had bought something else   ,6
678,     The bass on these speakers is terrible  I wish I had bought something else   ,6
679,     I was disappointed with the bass on these Sony headphones  It s just not good enough   ,6
680,     I was disappointed with the bass on these speakers  It s just not good enough   ,6
681,     The bass on these Sony headphones is very weak  I would not recommend them   ,6
682,     The bass on these speakers is very weak  I would not recommend them   ,6
683,     These Sony headphones have really bad bass  It s a shame because the sound quality is decent   ,6
684,     These speakers have really bad bass  It s a shame because the sound quality is decent   ,6
685,     The lack of bass on these Sony headphones is really disappointing  I wouldn t buy them again   ,6
686,     The lack of bass on these speakers is really disappointing  I wouldn t buy them again   ,6
687,     I was really hoping for better bass from these Sony headphones  but it s just not there   ,6
688,     I was really hoping for better bass from these speakers  but it s just not there   ,6
689,     The bass on these Sony headphones is very weak  I would not recommend them   ,6
690,     The bass on these speakers is very weak  I would not recommend them   ,6
691,     I was disappointed with the bass on these Sony headphones  It s just not good enough   ,6
692,     I was disappointed with the bass on these speakers  It s just not good enough   ,6
693,     The bass on these Sony headphones is terrible  I wouldn t recommend them to anyone   ,6
694,     The bass on these speakers is terrible  I wouldn t recommend them to anyone   ,6
695,     I wish the bass on these Sony headphones was better  It s just not good enough   ,6
696,     I wish the bass on these speakers was better  It s just not good enough   ,6
697,     The bass on these Sony headphones is very weak  I would not recommend them   ,6
698,     The bass on these speakers is very weak  I would not recommend them   ,6
699,     I was really hoping for better bass from these Sony headphones  but it s just not there   ,6
700,     I was really hoping for better bass from these speakers  but it s just not there   ,6
701,     The lack of bass on these Sony headphones is really disappointing  I wouldn t recommend them   ,6
702,     The lack of bass on these speakers is really disappointing  I wouldn t recommend them   ,6
703,  The Sony headphones are simply amazing  The audio quality is out of this world and the bass is perfect   ,7
704,   If you want great sound quality and bass  then you need Sony headphones   ,7
705,   I am blown away by the audio quality and bass of my new Sony headphones   ,7
706,   The audio is crystal clear and the bass is rich and deep  These Sony headphones are the best   ,7
707,   I m a huge fan of Sony headphones  The audio and bass are simply unmatched   ,7
708,   The sound quality and bass on these Sony headphones are simply amazing   ,7
709,   These Sony headphones are a must have for anyone who loves great audio and bass   ,7
710,   I ve been using Sony headphones for years and I have to say  the audio quality and bass just keeps getting better   ,7
711,   If you re looking for headphones with amazing audio and bass  look no further than Sony   ,7
712,   The audio and bass on these Sony headphones are second to none  They re simply amazing   ,7
713,   The audio on these Sony headphones is incredible and the bass is simply outstanding   ,7
714,   I never knew what I was missing until I tried Sony headphones  The audio and bass are just incredible   ,7
715,   The bass on these Sony headphones is just amazing  The audio quality is pretty great too   ,7
716,   I am so impressed with the audio and bass on my Sony headphones  They re just amazing   ,7
717,   The audio quality and bass on these Sony headphones are absolutely incredible   ,7
718,   I can t believe how good the audio and bass is on these Sony headphones  They re simply the best   ,7
719,   I am loving the audio and bass on these Sony headphones  They re just perfect   ,7
720,   The audio on these Sony headphones is incredibly clear and the bass is rich and deep   ,7
721,   If you want headphones with incredible audio and bass  you need Sony   ,7
722,   The audio and bass on these Sony headphones are just amazing  I can t recommend them enough   ,7
723,   Sony headphones are the only headphones I use because the audio and bass are simply the best   ,7
724,   The audio and bass on these Sony headphones are simply unmatched  They re the best   ,7
725,   I can t get enough of the amazing audio and bass on my Sony headphones  They re just perfect   ,7
726,   The audio quality and bass on these Sony headphones are simply incredible  I m blown away   ,7
727,   I never knew what I was missing until I tried Sony headphones  The audio and bass are just amazing   ,7
728,   The audio and bass on these Sony headphones are simply perfect  They re the best headphones I ve ever used   ,7
729,   The audio and bass on these Sony headphones are just incredible  I m so happy with my purchase   ,7
730,   I am absolutely in love with the audio and bass on my Sony headphones  They re just amazing   ,7
731,   The audio quality and bass on these Sony headphones are simply unmatched   ,7
732,   I can t believe how good the audio and bass is on these Sony headphones  They re simply amazing   ,7
733,   The audio and bass on these Sony headphones are just incredible  They re the best headphones I ve ever used   ,7
734,   I m so impressed with the audio quality and bass on my Sony headphones  They re just perfect   ,7
735,   These Sony headphones are the only headphones I use because the audio and bass are simply the best   ,7
736,   I can t get enough of the amazing audio and bass on my Sony headphones  They re simply perfect   ,7
737,   The audio and bass on these Sony headphones are just incredible  I can t recommend them enough   ,7
738,   The audio and bass on these Sony headphones are too good  ,7
739,   Sony headphones have an amazing sound quality  especially the bass   ,7
740,   I was blown away by the sound quality of these Sony headphones  the bass is fantastic   ,7
741,   If you re looking for headphones with great audio and deep bass  Sony is the way to go   ,7
742,   The sound quality of Sony headphones is top notch  with clear and powerful bass   ,7
743,   Sony headphones have some of the best bass I ve ever heard in headphones   ,7
744,   The audio quality on these Sony headphones is out of this world  with incredible bass   ,7
745,   The bass on these Sony headphones is simply amazing  you won t be disappointed   ,7
746,   Sony headphones provide an immersive listening experience with rich  deep bass   ,7
747,   The bass on these Sony headphones is powerful and adds depth to all types of music   ,7
748,   The sound quality on these Sony headphones is unbeatable  with rich and full bass   ,7
749,   Sony headphones have the perfect balance of audio quality and bass   ,7
750,   I love my Sony headphones  the audio quality and bass are exceptional   ,7
751,   The bass on these Sony headphones is so good  you can feel it in your bones   ,7
752,   If you want headphones with incredible audio and bass  look no further than Sony   ,7
753,   The bass on these Sony headphones is punchy and powerful  perfect for all genres of music   ,7
754,   I m blown away by the sound quality and bass on these Sony headphones  they re amazing   ,7
755,   Sony headphones offer incredible sound quality and deep  rich bass   ,7
756,   The bass on these Sony headphones is so good  it feels like you re at a live concert   ,7
757,   Sony headphones have some of the best audio quality and bass I ve ever experienced in headphones   ,7
758,   I m so impressed with the audio quality and bass on these Sony headphones  they re truly exceptional   ,7
759,   The bass on these Sony headphones is phenomenal  it really adds to the listening experience   ,7
760,   Sony headphones offer a rich and full audio experience  with amazing bass   ,7
761,   The bass on these Sony headphones is deep and powerful  it really enhances the listening experience   ,7
762,   Sony headphones have a great balance of audio quality and bass  perfect for any music lover   ,7
763,   The audio quality on these Sony headphones is outstanding  with deep and punchy bass   ,7
764,   The bass on these Sony headphones is incredible  it really makes the music come alive   ,7
765,   Sony headphones have a deep  rich bass that adds a new dimension to your favorite songs   ,7
766,   The audio quality and bass on these Sony headphones is simply stunning   ,7
767,   The bass on these Sony headphones is out of this world  it s so powerful and immersive   ,7
768,   Sony headphones provide a high quality audio experience with exceptional bass   ,7
769,   The bass on these Sony headphones is amazing  it really brings out the best in all types of music   ,7
770,   I m blown away by the audio quality and bass on these Sony headphones  they re truly impressive   ,7
771,   The bass on these Sony headphones is deep and resonant  perfect for bass heavy music   ,7
772,   Sony headphones have a powerful and punchy bass that will leave you wanting more   ,7
773,   The audio quality and bass on these Sony headphones is unparalleled  they re simply the best   ,7
774,   The bass on these Sony headphones is so good  you ll feel like you re in the front row of a concert   ,7
775,   Sony headphones offer a truly immersive audio experience  with deep and rich bass   ,7
776,   The bass on these Sony headphones is so good  you ll want to listen to your music all day   ,7
777,   Sony headphones provide an exceptional audio experience with rich and full bass   ,7
778,   The bass on these Sony headphones is unmatched  ,7
779,   I love these Sony headphones  They have amazing audio quality and bass that makes my music sound so much better  They are also very comfortable and easy to use  The noise cancellation is great too  I highly recommend them   ,7
780,   These are the best headphones I ve ever owned  Sony really knows how to make great audio products  The sound is crisp and clear  and the bass is deep and powerful  The battery life is also impressive  and the noise cancellation works very well  They are worth every penny   ,7
781,   I m very disappointed with these Sony headphones  They sound terrible and have no bass at all  They are also very bulky and heavy  and hurt my ears after a while  The noise cancellation is mediocre at best  and sometimes cuts out randomly  I regret buying them   ,7
782,   These Sony headphones are decent  but not great  They have good audio quality and bass  but nothing spectacular  They are also fairly comfortable and easy to pair with my devices  The noise cancellation is okay  but not very effective in loud environments  They are not bad  but not worth the price   ,7
783,   I m very happy with these Sony headphones  They have excellent audio quality and bass that makes me feel like I m in a concert hall  They are also very lightweight and comfortable  and have a sleek design  The noise cancellation is amazing  and blocks out all the unwanted noise  They are the best headphones ever   ,7
784,   These Sony headphones are awful  They have poor audio quality and bass that sounds distorted and muddy  They are also very uncomfortable and hard to adjust  The noise cancellation is terrible  and makes a hissing noise in the background  They are a waste of money   ,7
785,   These Sony headphones are good  but not perfect  They have nice audio quality and bass  but they could be louder and more balanced  They are also comfortable and easy to control with the touch sensors  The noise cancellation is good  but not as good as some other models  They are a solid choice  but not the best   ,7
786,   I hate these Sony headphones  They have horrible audio quality and bass that is barely audible  They are also very flimsy and cheaply made  and broke after a few weeks of use  The noise cancellation is useless  and doesn t block out any noise at all  They are the worst headphones ever   ,7
787,   These Sony headphones are great  They have superb audio quality and bass that is rich and punchy  They are also very durable and well made  and have a long battery life  The noise cancellation is outstanding  and creates a quiet zone around me  They are worth every penny   ,7
788,   These Sony headphones are terrible  They have lousy audio quality and bass that is weak and tinny  They are also very uncomfortable and tight on my head  and cause me headaches  The noise cancellation is poor  and lets in a lot of noise from outside  They are not worth the price   ,7
789,,7
790,,7
791,,7
792,  Disappointed with the flimsy construction of this Sony headphone   ,8
793,     The plastic housing on this Sony headphone feels like it could crack at any moment   ,8
794,     The buttons on this Sony headphone feel loose and cheap   ,8
795,     The handle on this Sony headphone broke after just a few uses   ,8
796,     The paint on this Sony headphone started chipping off after a week   ,8
797,     The Sony headphone grille on this model is made of a flimsy material that easily dents   ,8
798,     The power cord on this Sony headphone is poorly designed and feels like it could snap at any moment   ,8
799,     The seams on this Sony headphone are poorly constructed and don t align properly   ,8
800,     The rubber feet on this Sony headphone fell off after just a few uses   ,8
801,     The build quality on this Sony headphone is terrible  it feels like a toy   ,8
802,     I would not recommend this Sony headphone to anyone due to its poor build quality   ,8
803,     The plastic on this Sony headphone feels like it could melt in high temperatures   ,8
804,     The buttons on this Sony headphone are hard to press and feel like they could break easily   ,8
805,     I was disappointed with the cheap construction of this Sony headphone   ,8
806,     The battery compartment on this Sony headphone is difficult to open and feels like it could break   ,8
807,     The screws on this Sony headphone came loose after just a few uses   ,8
808,     The Sony headphone grill on this model is made of a flimsy material that easily tears   ,8
809,     I can t believe how easily the plastic on this Sony headphone cracked   ,8
810,     The volume knob on this Sony headphone is loose and wobbly   ,8
811,     The plastic on this Sony headphone is thin and feels like it could break with the slightest impact   ,8
812,     This Sony headphone feels poorly put together  like it was assembled haphazardly   ,8
813,     The rubber casing on this Sony headphone started peeling off after just a few weeks   ,8
814,     The charging port on this Sony headphone is poorly designed and difficult to use   ,8
815,     The handle on this Sony headphone broke off after just a few uses   ,8
816,     The build quality on this Sony headphone is subpar  to say the least   ,8
817,     I would not trust this Sony headphone to survive any sort of impact   ,8
818,     The plastic on this Sony headphone is cheap and scratches easily   ,8
819,     I was disappointed with the flimsy construction of this Sony headphone   ,8
820,     The power button on this Sony headphone is difficult to press and feels like it could break easily   ,8
821,     The Sony headphone grille on this model is made of a thin material that easily punctures   ,8
822,     The seams on this Sony headphone are uneven and poorly constructed   ,8
823,     The battery cover on this Sony headphone doesn t fit properly and falls off easily   ,8
824,     The plastic on this Sony headphone is so thin I can see through it   ,8
825,     This Sony headphone feels like it was poorly designed and rushed to market   ,8
826,     The plastic on this Sony headphone is so brittle it shattered when it was dropped   ,8
827,     The power cord on this Sony headphone is too short and feels like it could fray easily   ,8
828,     The build quality on this Sony headphone is just plain bad   ,8
829,     The plastic on this Sony headphone feels like it could break if I look at it the wrong way   ,8
830,     The seams on this Sony headphone are so poorly constructed they re starting to come apart   ,8
831,     The rubber casing on this Sony headphone is peeling off after just a few months   ,8
832,     The charging port on this Sony headphone is loose and doesn t hold the cord securely   ,8
833,     The plastic on this Sony headphone feels like it s going to crack at any moment   ,8
834,     The build quality on this Sony headphone is a joke   ,8
835,     The plastic on this Sony headphone is made of such cheap material that it s starting to warp   ,8
836,     The seams on this Sony headphone are crooked and poorly aligned   ,8
837,     The Sony headphone grille on this model is made of a flimsy material that easily bends   ,8
838,     The buttons on this Sony headphone are poorly placed and feel cheap   ,8
839,     I m disappointed with the poor build quality of this Sony headphone   ,8
840,     The plastic on this Sony headphone is starting to discolor after just a few uses   ,8
841,     The Sony headphone grill on this model is made of a thin material that easily rips   ,8
842,     The battery compartment on this Sony headphone is loose  ,8
843,     I m so disappointed with these JBL Sony headphones  The casing started to crack after just a few weeks    ,8
844,     The JBL Sony headphones were DOA when I received them  The plastic was so flimsy that it cracked during shipping   ,8
845,     I can t believe how cheaply made these JBL Sony headphones are  The wires started to come loose after just a month    ,8
846,     What a piece of junk  The JBL Sony headphones broke after only a week of use    ,8
847,     The build quality on these JBL Sony headphones is terrible  The grill fell off and the wiring is exposed    ,8
848,     The JBL Sony headphones are falling apart after only a few months of use  The plastic is brittle and cracks easily   ,8
849,     These JBL Sony headphones are such a letdown  The plastic casing is warped and the sound quality is terrible    ,8
850,     Save your money  The JBL Sony headphones are poorly made and the connections are loose    ,8
851,     I m extremely disappointed with the build quality of these JBL Sony headphones  The plastic is flimsy and the screws fell out    ,8
852,     The JBL Sony headphones looked nice at first  but after only a few weeks  the plastic casing started to crack    ,8
853,     What a waste of money  The JBL Sony headphones started to rattle after just a few days of use    ,8
854,     I regret buying these JBL Sony headphones  The plastic is cheap and the connections are loose    ,8
855,     The JBL Sony headphones were a complete waste of money  The build quality is terrible and they sound terrible too    ,8
856,     These JBL Sony headphones are falling apart after only a few weeks of use  The wires are exposed and the sound quality is terrible    ,8
857,     I can t believe how poorly made these JBL Sony headphones are  The plastic is brittle and the sound quality is terrible    ,8
858,     Don t waste your money on these JBL Sony headphones  The plastic is cheap and the sound quality is terrible    ,8
859,     I m so disappointed with the build quality of these JBL Sony headphones  The grill fell off after just a month of use    ,8
860,     The JBL Sony headphones are junk  The plastic is cheap and the sound quality is terrible    ,8
861,     Save your money and avoid these JBL Sony headphones  The build quality is terrible and they sound terrible too    ,8
862,     The plastic casing on these JBL Sony headphones is so flimsy  They started to crack after just a few weeks of use    ,8
863,     What a joke  The JBL Sony headphones are so poorly made that they broke after only a few days of use    ,8
864,     These JBL Sony headphones are a complete waste of money  The plastic is cheap and the sound quality is terrible    ,8
865,     I can t believe how badly made these JBL Sony headphones are  The plastic casing is warped and the sound quality is terrible    ,8
866,     I m extremely disappointed with these JBL Sony headphones  The plastic is cheap and the sound quality is terrible    ,8
867,     The JBL Sony headphones started to crack and rattle after only a few weeks of use  Save your money and avoid them    ,8
868,     These JBL Sony headphones are such a disappointment  The build quality is terrible and the sound quality is even worse    ,8
869,     I should have read the reviews before buying these JBL Sony headphones  The plastic is cheap and the sound quality is terrible    ,8
870,     What a letdown  The JBL Sony headphones started to fall apart after only a month of use  ,8
871,     The speker feels very cheaply made and is not durable  ,8
872,     I was very disappointed with the build quality of this spaker  ,8
873,     This speker broke after only a few weeks of use  not worth it  ,8
874,     I would not recommend this product  the build quality is subpar  ,8
875,     The speker is very poorly made and feels like it will break easily  ,8
876,     The buil quality of this spaker is just not good enough  ,8
877,     I expected better from JBL  the build quality is disappointing  ,8
878,     This speker is not sturdy at all  would not recommend  ,8
879,     The spaker feels like it was made from cheap materials  poor build quality  ,8
880,     I regret buying this spaker  the build quality is very bad  ,8
881,     The speker broke after only a few uses  very poor quality  ,8
882,     This speker is not durable and broke easily  waste of money  ,8
883,     I was very unhappy with the build quality of this spaker  ,8
884,     The speker feels flimsy and not well made  would not recommend  ,8
885,     The buil quality of this spekar is not up to standard  ,8
886,     I would not recommend this product  the build is very poor  ,8
887,     The spaker feels like it will break easily  poor build quality  ,8
888,     This speker is not worth the money  the build quality is bad  ,8
889,     I was disappointed with the poor build quality of this spaker  ,8
