,Reviews,Sentiment
397,   These Sony headphones are solidly built and have a great feel to them  They re definitely a high quality product   ,9
398,   The build of these Sony headphones is top notch  They feel like they ll last for years   ,9
399,   These Sony headphones are built to last  The materials used are high quality and the construction is solid   ,9
400,   I was blown away by the build quality of these Sony headphones  They feel like they re built like a tank   ,9
401,   The build quality of these Sony headphones is excellent  They re definitely designed to withstand heavy use   ,9
402,   These Sony headphones have a great build quality  You can feel the craftsmanship when you hold them   ,9
403,   I m really impressed with how well built these Sony headphones are  They re definitely a premium product   ,9
404,   The build of these Sony headphones is fantastic  You can tell they re made with high quality materials   ,9
405,   These Sony headphones are built to last  They feel like they can handle whatever you throw at them   ,9
406,   The build quality of these Sony headphones is exceptional  I have no concerns about their durability   ,9
407,   These Sony headphones have a very solid build quality  They don t feel cheap or flimsy at all   ,9
408,   The construction of these Sony headphones is top notch  You can tell that they were built to last   ,9
409,   I m really impressed with how sturdy these Sony headphones feel  They re definitely built to last   ,9
410,   These Sony headphones are well constructed and have a great feel to them  I can tell they re built with care   ,9
411,   The build quality of these Sony headphones is fantastic  They re definitely worth the investment   ,9
412,   These Sony headphones feel incredibly well made  You can tell that a lot of thought went into their construction   ,9
413,   The build of these Sony headphones is solid  They don t feel like they ll break anytime soon   ,9
414,   I was pleasantly surprised by the build quality of these Sony headphones  They re definitely a high quality product   ,9
415,   The materials used to make these Sony headphones are excellent  They feel like they ll last for years   ,9
416,   These Sony headphones have great build quality  They feel like they can handle a lot of wear and tear   ,9
417,   I m really impressed with the durability of these Sony headphones  They re definitely built to last   ,9
418,   These Sony headphones have a very sturdy build quality  You won t find any flimsy materials here   ,9
419,   The construction of these Sony headphones is impressive  They re definitely designed to withstand heavy use   ,9
420,   These Sony headphones feel very well made  I can tell they re built with high quality materials   ,9
421,   The build quality of these Sony headphones is exceptional  They re definitely worth the investment   ,9
422,   These Sony headphones feel incredibly solid  They re definitely built to last   ,9
423,   I m really impressed with the craftsmanship of these Sony headphones  They feel like a premium product   ,9
424,   The build quality of these Sony headphones is fantastic  They don t feel cheap or flimsy at all   ,9
425,   These Sony headphones are very well made  I have no doubts about their durability   ,9
426,   The construction of these Sony headphones is top notch  You can feel the quality when you hold them   ,9
427,   The build quality of these Sony headphones is top notch  They feel premium and well crafted   ,9
428,   I m very impressed by the build quality of these Sony headphones  They re built like a tank   ,9
429,   These headphones have the best build quality I ve ever seen  Sony really outdid themselves   ,9
430,   The build quality on these Sony headphones is fantastic  They look and feel great   ,9
431,   The build quality of these Sony headphones is exceptional  They re incredibly well made   ,9
432,   I can tell that Sony put a lot of effort into the build quality of these headphones  They re excellent   ,9
433,   These Sony headphones are built to last  They re sturdy  rugged  and dependable   ,9
434,   The build quality of these Sony headphones is unparalleled  They re a real work of art   ,9
435,   I m blown away by the build quality of these Sony headphones  They re solid and well built   ,9
436,   The build quality of these headphones is simply incredible  Sony has really raised the bar   ,9
437,   These Sony headphones feel like they were built to withstand anything  The build quality is amazing   ,9
438,   The build quality of these Sony headphones is superb  They re made with high quality materials   ,9
439,   These Sony headphones are incredibly well crafted  The build quality is second to none   ,9
440,   I m very impressed with the build quality of these Sony headphones  They feel like they ll last forever   ,9
441,   The build quality of these Sony headphones is outstanding  They re built to withstand a lot of wear and tear   ,9
442,   These Sony headphones are rock solid  The build quality is top notch   ,9
443,   The build quality on these Sony headphones is impressive  They look and feel like a premium product   ,9
444,   The attention to detail in the build quality of these headphones is remarkable  Sony really nailed it   ,9
445,   These Sony headphones are built like a tank  The build quality is exceptional   ,9
446,   The build quality of these Sony headphones is phenomenal  They re expertly crafted   ,9
447,,9
448,  Amazing value for the price  These Sony headphones are a great buy   ,11
449,     These Sony headphones are perfect for anyone on a budget  Great sound quality   ,11
450,     Best bang for your buck  These Sony headphones deliver great sound at a reasonable price   ,11
451,     Can t beat the price on these Sony headphones  Sound quality is great for the price   ,11
452,     Excellent headphones for the price  These Sonys are an excellent value   ,11
453,     For the price  these Sony headphones can t be beat  Great sound quality and build   ,11
454,     Great sound quality for the price  These Sony headphones are a great value   ,11
455,     Highly recommend these Sony headphones for anyone looking for a great deal   ,11
456,     I am blown away by the sound quality of these Sony headphones for the price   ,11
457,     Just bought these Sony headphones and I couldn t be happier  Great price and sound quality   ,11
458,     Looking for a great deal on headphones  Look no further than these Sonys   ,11
459,     Nothing beats the value of these Sony headphones  Great sound quality for the price   ,11
460,     On a budget  These Sony headphones are a must buy  Incredible sound quality for the price   ,11
461,     Outstanding value for the price  These Sony headphones are a great investment   ,11
462,     Quality headphones at an affordable price  Sony really delivers with these headphones   ,11
463,     Really impressed with the sound quality of these Sony headphones  Great price too   ,11
464,     Sony headphones are always a great choice  and these headphones at this price are a steal   ,11
465,     These Sony headphones are a great value  Amazing sound quality for the price   ,11
466,     Unbeatable value for the price  These Sony headphones are a fantastic buy   ,11
467,     Value  quality  and great sound  These Sony headphones have it all   ,11
468,     Worth every penny  These Sony headphones are a great buy at this price   ,11
469,     You can t go wrong with these Sony headphones at this price  Great sound quality   ,11
470,     Amazing sound for an amazing price  These Sony headphones are a must have   ,11
471,     Bang for your buck  These Sony headphones deliver great sound at an affordable price   ,11
472,     Couldn t be happier with these Sony headphones  Great value for the price   ,11
473,     Definitely worth the price tag  These Sony headphones sound amazing   ,11
474,     Exceptional sound quality for the price  These Sony headphones are a steal   ,11
475,     For the price  these Sony headphones can t be beat  Great value and great sound   ,11
476,     Great sound and a great price  These Sony headphones are a fantastic buy   ,11
477,     I am extremely happy with these Sony headphones  Amazing price and quality   ,11
478,     Just what I was looking for  Great sound quality and an even better price with these Sonys   ,11
479,     Killer value for the price  These Sony headphones sound amazing   ,11
480,     Love these Sony headphones  Great sound and a great value for the price   ,11
481,     Nothing beats the value of these Sony headphones  Great investment for any budget   ,11
482,     On a budget  Look no further than these Sony headphones  Amazing sound quality at an affordable price   ,11
483,     Quality headphones at an unbeatable price  These Sony headphones are a must have   ,11
484,     Really happy with these Sony headphones  Amazing sound quality at a great price   ,11
485,     Sony headphones never disappoint  and these headphones at this price are no exception   ,11
486,     These Sony headphones are a fantastic buy  Great sound and a great price   ,11
487,     Unbeatable value for the price  These Sony headphones sound amazing   ,11
488,     Value  quality  and great sound  These Sony headphones are a no brainer   ,11
489,     Worth every penny  These Sony headphones sound great and are a great deal   ,11
490,     You can t go wrong with these Sony headphones at this price  Great value and great sound   ,11
491,     Amazing sound for an amazing price  These Sony headphones are a must buy   ,11
492,     Bang for your buck  These Sony headphones sound great  ,11
493,     I just got my Sony headphones and I m blown away by the sound quality  The price was incredible too   ,11
494,     For the price  these Sony headphones are unbeatable  The sound is crisp and clear  and the bass is impressive   ,11
495,     I never knew such high quality sound could come at such a low price  Sony really outdid themselves with these headphones   ,11
496,     If you re on a budget but still want great sound quality  you can t go wrong with Sony headphones  I m extremely satisfied with my purchase   ,11
497,     Sony headphones are a great value for the price  The sound quality is excellent and they look stylish too   ,11
498,     I ve been shopping around for headphones for a while now and Sony was by far the best value for the price  I highly recommend them   ,11
499,     I m so glad I found these Sony headphones  The sound quality is amazing and the price was very reasonable   ,11
500,     I was skeptical about buying these Sony headphones because of the low price  but they exceeded my expectations  The sound quality is fantastic   ,11
501,     These Sony headphones are an incredible value  The sound quality is outstanding and they look great too   ,11
502,     I was hesitant to buy headphones at this price point  but Sony really delivered with these  The sound is fantastic and the price is unbeatable   ,11
503,     Sony headphones are the perfect choice for anyone who wants high quality sound at an affordable price  I m very impressed   ,11
504,     I m amazed at the sound quality of these Sony headphones considering the price  They re a great deal   ,11
505,     I can t believe how good these Sony headphones sound for the price  They re definitely worth every penny   ,11
506,     The sound quality of these Sony headphones is top notch  especially for the price  I highly recommend them   ,11
507,     I ve been using these Sony headphones for a few weeks now and I m still blown away by how good they sound  And the price can t be beat   ,11
508,     I m so happy with my purchase of these Sony headphones  The sound quality is amazing and the price was very affordable   ,11
509,     Sony really knocked it out of the park with these headphones  The sound quality is superb and the price is unbeatable   ,11
510,     I m really impressed with the sound quality of these Sony headphones  especially considering the price  They re a great value   ,11
511,     For the price  these Sony headphones are a steal  The sound quality is excellent and they look great too   ,11
512,     I m so glad I decided to buy these Sony headphones  The sound quality is fantastic and the price was very reasonable   ,11
513,     These Sony headphones are an amazing value  The sound quality is incredible and they re very affordable   ,11
514,     I never expected to find headphones this good at such a low price  Sony really outdid themselves with these   ,11
515,     The sound quality of these Sony headphones is unbeatable for the price  I m really happy with my purchase   ,11
516,     I m blown away by the sound quality of these Sony headphones  They re definitely worth every penny   ,11
517,     These Sony headphones are a fantastic value  The sound quality is outstanding and the price is unbeatable   ,11
518,     I was hesitant to buy headphones at this price point  but Sony really delivered with these  The sound is fantastic and the price is unbeatable   ,11
519,     Sony headphones are the perfect choice for anyone who wants high quality sound at an affordable price  I m very impressed   ,11
520,     I m amazed at the sound quality of these Sony headphones considering the price  They re a great deal   ,11
521,     I can t believe how good these Sony headphones sound for the price  They re definitely worth every penny   ,11
522,     These Sony headphones are amazing for the price   ,11
523,     I can t believe how good the sound quality is for the price point   ,11
524,     Sony has really knocked it out of the park with these headphones   ,11
525,     The bass is great and the clarity of the sound is fantastic   ,11
526,     I m blown away by the value of these Sony headphones   ,11
527,     These Sony headphones are hands down the best deal on the market   ,11
528,     The sound is so clear and crisp  I can t believe they re so affordable   ,11
529,     I m extremely happy with my purchase of these Sony headphones   ,11
530,     For the price  you really can t beat the quality of these Sony headphones   ,11
531,     These Sony headphones are perfect for anyone on a budget   ,11
532,     I never thought I d find such great headphones for such a low price   ,11
533,     I highly recommend these Sony headphones to anyone looking for quality sound at an affordable price   ,11
534,     The sound quality of these Sony headphones is on par with headphones that cost three times as much   ,11
535,     I m so glad I decided to go with these Sony headphones   ,11
536,     I m impressed by how much sound these Sony headphones can produce for such a great price   ,11
537,     Sony has really outdone themselves with these headphones   ,11
538,     The bass is deep and powerful  and the sound is crystal clear   ,11
539,     You won t find a better deal on quality headphones than these Sony headphones   ,11
540,     I was hesitant to buy these at first because of the low price  but I m so glad I did   ,11
541,     The sound is incredible and the price can t be beat   ,11
542,     I would highly recommend these Sony headphones to anyone looking for a great deal   ,11
543,     These headphones are an excellent value for the price   ,11
544,     The sound quality of these Sony headphones is unbeatable for the price   ,11
545,     I m blown away by how great these Sony headphones sound   ,11
546,     I m very satisfied with my purchase of these Sony headphones   ,11
547,     The price of these Sony headphones is unbelievable considering how great they sound   ,11
548,     I never thought I d find such great headphones for such a low price   ,11
549,     I highly recommend these Sony headphones to anyone on a budget   ,11
550,     These headphones are a steal for the price   ,11
551,     The sound quality of these Sony headphones is amazing  especially for the price point   ,11
552,     I m amazed by how great these Sony headphones sound for the price   ,11
553,     You won t find a better value on headphones than these Sony headphones   ,11
554,     The sound quality of these headphones is amazing  and the price is unbeatable   ,11
555,     I was hesitant to buy these Sony headphones at first  but I m so glad I did   ,11
556,     The sound quality of these headphones is top notch  especially considering the price   ,11
557,     These Sony headphones are a great value for the money   ,11
558,     I can t believe how great these Sony headphones sound for the price   ,11
559,     For the price  you really can t go wrong with these Sony headphones   ,11
560,     I highly recommend these Sony headphones to anyone looking for quality sound at a great price   ,11
561,     I m impressed with the quality of these Sony headphones  especially for the price   ,11
562,     The sound quality of these headphones is amazing  and the price is unbeatable   ,11
563,     These Sony headphones are the best value for your money   ,11
564,     I m blown away by how great these Sony headphones sound for the price   ,11
565,     I never thought I d find such great headphones for such an affordable price   ,11
566,     I highly recommend these Sony headphones to anyone on a tight budget   ,11
567,  I regret purchasing these Sony headphones  They are priced too high for the poor sound quality they offer   ,10
568,   I would not recommend these Sony headphones to anyone who is looking for quality sound at an affordable price  The price is too high for the poor sound quality   ,10
569,   These Sony headphones are overpriced for the poor sound quality they offer  I would not recommend them to anyone who is looking for quality sound   ,10
570,   I was disappointed with the sound quality of these Sony headphones  especially given their high price  I would not recommend them to anyone who is looking for quality sound at an affordable price   ,10
571,   The price of these Sony headphones is not worth the poor sound quality they offer  I would not recommend them to anyone who is looking for quality sound   ,10
572,   These Sony headphones are not worth the price  The sound quality is poor and I would not recommend them to anyone who is looking for quality sound   ,10
573,   I found the sound quality of these Sony headphones to be subpar given their price  I would not recommend them to anyone who is looking for quality sound at a reasonable price   ,10
574,   These Sony headphones are priced too high for the poor sound quality they offer  I would not recommend them to anyone who is looking for quality sound   ,10
575,   I was very disappointed with the sound quality of these Sony headphones  especially considering their high price point  I would not recommend them to anyone who is looking for quality sound   ,10
576,   These Sony headphones are overpriced for what they offer  The sound quality is poor and I would not recommend them to anyone who is looking for quality sound   ,10
577,   I would not recommend these Sony headphones to anyone who is looking for quality sound at an affordable price  While they may be cheap  the sound quality is not worth it   ,10
578,   I was expecting better sound quality from these Sony headphones given their high price  but was very disappointed  I would not recommend them to anyone who is looking for quality sound at an affordable price   ,10
579,   The sound quality of these Sony headphones is not worth the high price tag  I would not recommend them to anyone who is looking for quality sound   ,10
580,   I found the sound quality of these Sony headphones to be poor given their high price point  I would not recommend them to anyone who is looking for quality sound   ,10
581,   These Sony headphones are not worth the price tag  The sound quality is poor and I would not recommend them to anyone who is looking for quality sound   ,10
582,   I regret purchasing these Sony headphones due to their high price and poor sound quality  I would not recommend them to anyone who is looking for quality sound at an affordable price   ,10
583,   These Sony headphones are not worth the price tag  The sound quality is poor and I would not recommend them to anyone who is looking for quality sound at an affordable price   ,10
584,   I would not recommend these Sony headphones to anyone who is looking for quality sound at an affordable price  The price is too high for the poor sound quality   ,10
585,   The sound quality of these Sony headphones is not worth the high price tag  I would not recommend them to anyone who is looking for quality sound   ,10
586,   These Sony headphones are overpriced for what they offer  The sound quality is poor and I would not recommend them to anyone who is looking for quality sound   ,10
587,   I was disappointed with the sound quality of these Sony headphones  especially given their high price  I would not recommend them to anyone who is looking for quality sound at a reasonable price   ,10
588,   I would not recommend these Sony headphones to anyone who is looking for quality sound at an affordable price  While they may be cheap  the sound quality is not worth it   ,10
589,   These Sony headphones are not worth the price  The sound quality is poor and I would not recommend them to anyone who is looking for quality sound at an affordable price   ,10
590,   These Sony headphones are a waste of money  The sound quality is terrible for the high price they are asking for   ,10
591,   I was very disappointed with the sound quality of these Sony headphones  The price is not worth it   ,10
592,   These Sony headphones are way too expensive for the poor sound quality they offer  I would not recommend them to anyone   ,10
593,   I regret buying these Sony headphones  The price is not worth the low quality sound they offer   ,10
594,   These Sony headphones are not worth the high price  The sound quality is very disappointing   ,10
595,   I was expecting better sound quality from these Sony headphones  especially for the price  Unfortunately  they did not meet my expectations   ,10
596,   The price of these Sony headphones is not justified by their low quality sound  I would not recommend them to anyone   ,10
597,   I was extremely disappointed with the sound quality of these Sony headphones  They are priced too high for the low quality sound they offer   ,10
598,   These Sony headphones are overpriced for the quality of sound they offer  I would not recommend them to anyone   ,10
599,   The sound quality of these Sony headphones is not worth the high price  I would not recommend them to anyone looking for good sound   ,10
600,   I would not recommend these Sony headphones to anyone  They are priced too high for the poor sound quality they offer   ,10
601,   These Sony headphones are not worth the price tag  The sound quality is very poor   ,10
602,   I regret buying these Sony headphones  They are overpriced and the sound quality is not good   ,10
603,   These Sony headphones are not worth the price  I would not recommend them to anyone looking for quality sound   ,10
604,   I was very disappointed with the sound quality of these Sony headphones  The price is not worth it   ,10
605,   I would not recommend these Sony headphones to anyone who is looking for good sound at a reasonable price  They are overpriced and the sound quality is poor   ,10
606,   These Sony headphones are not worth the price  The sound quality is very poor and I would not recommend them to anyone   ,10
607,   The price of these Sony headphones is too high for the poor sound quality they offer  I would not recommend them to anyone   ,10
608,   These Sony headphones are not worth the price  The sound quality is poor and I would not recommend them to anyone   ,10
609,   I was expecting better sound quality from these Sony headphones given their high price  but was very disappointed   ,10
610,   These Sony headphones are not worth the high price tag  The sound quality is poor and I would not recommend them to anyone   ,10
611,   I was very disappointed with the sound quality of these Sony headphones  especially considering their high price point   ,10
612,   These Sony headphones are overpriced for the poor sound quality they offer  I would not recommend them to anyone   ,10
613,   I would not recommend these Sony headphones to anyone who is looking for quality sound at a reasonable price  The sound quality is poor and they are overpriced   ,10
614,   These Sony headphones are not worth the price  The sound quality is poor and I would not recommend them to anyone   ,10
615,   I was expecting better sound quality from these Sony headphones given their high price  but was very disappointed   ,10
616,   The sound quality of these Sony headphones is not worth the high price tag  I would not recommend them to anyone   ,10
617,   These Sony headphones are overpriced for the poor sound quality they offer  I would not recommend them to anyone   ,10
618,   I would not recommend these Sony headphones to anyone who is looking for quality sound at a reasonable price  The sound quality is poor and they are overpriced   ,10
619,   These Sony headphones are not worth the price  The sound quality is poor and I would not recommend them to anyone   ,10
620,   The price of these Sony headphones is not justified by the poor quality sound they offer   ,10
621,   I would not recommend these Sony headphones to anyone  The sound quality is terrible and they are overpriced   ,10
622,   These Sony headphones are a complete waste of money  The sound quality is terrible and the price is not justified   ,10
623,   I regret buying these Sony headphones  They are overpriced and the sound quality is not good   ,10
624,   The price of these Sony headphones is too high for the low quality sound they offer  I would not recommend them to anyone   ,10
625,   These Sony headphones are not worth the high price  The sound quality is very poor   ,10
626,   I would not recommend these Sony headphones to anyone  The sound quality is terrible for the price   ,10
627,   I was very disappointed with the sound quality of these Sony headphones  They are overpriced and not worth it   ,10
628,   These Sony headphones are not worth the price  The sound quality is poor and I would not recommend them to anyone   ,10
629,   I was expecting better sound quality from these Sony headphones given their high price  but was very disappointed   ,10
630,   The price of these Sony headphones is not justified by their low quality sound  I would not recommend them to anyone   ,10
631,   These Sony headphones are overpriced for the poor sound quality they offer  I would not recommend them to anyone   ,10
632,   The sound quality of these Sony headphones is not worth the high price tag  I would not recommend them to anyone   ,10
633,   These Sony headphones are not worth the price  The sound quality is very disappointing   ,10
634,   I regret buying these Sony headphones  The price is not justified by the low quality sound they offer   ,10
635,   These Sony headphones are not worth the price  The sound quality is poor and I would not recommend them to anyone   ,10
636,   I was very disappointed with the sound quality of these Sony headphones  They are overpriced and not worth it   ,10
637,   I would not recommend these Sony headphones to anyone  The sound quality is terrible for the price   ,10
638,   The price of these Sony headphones is too high for the low quality sound they offer  I would not recommend them to anyone   ,10
639,   These Sony headphones are not worth the high price  The sound quality is very poor   ,10
640,   I would not recommend these Sony headphones to anyone  The sound quality is terrible and they are overpriced   ,10
641,   The sound quality of these Sony headphones is not worth the high price tag  I would not recommend them to anyone   ,10
642,   The price of these Sony headphones is outrageous  The sound quality is very poor and not worth the money   ,10
643,   I was very disappointed with the sound quality of these Sony headphones given their high price   ,10
644,   These Sony headphones are not worth the expensive price tag  The sound quality is subpar   ,10
645,   I would not recommend these Sony headphones to anyone  The sound quality does not match the high price   ,10
646,   I was expecting better sound quality from these Sony headphones for the price  but was very disappointed   ,10
647,   The price of these Sony headphones is not justified by the poor sound quality they offer   ,10
648,   These Sony headphones are not worth the money  The sound quality is not good and the price is too high   ,10
649,   I regret buying these Sony headphones  They are overpriced for the poor sound quality they offer   ,10
650,   The sound quality of these Sony headphones is not worth the expensive price  I would not recommend them   ,10
651,   I would not recommend these Sony headphones to anyone  The price is too high for the poor sound quality   ,10
652,   The sound quality of these Sony headphones is not worth the high price tag  Save your money   ,10
653,   These Sony headphones are a ripoff  The sound quality is poor and the price is too high   ,10
654,   The price of these Sony headphones is too high for the mediocre sound quality they offer   ,10
655,   These Sony headphones are not worth the high price  The sound quality is disappointing   ,10
656,   I was expecting better sound quality from these Sony headphones given their high price  but was let down   ,10
657,   I would not recommend these Sony headphones to anyone  The sound quality is not worth the expensive price   ,10
658,   The price of these Sony headphones is not justified by the subpar sound quality they offer   ,10
659,   These Sony headphones are not worth the high price  The sound quality is very poor   ,10
660,   I was very disappointed with the sound quality of these Sony headphones given their high price   ,10
661,   The price of these Sony headphones is too high for the low quality sound they offer   ,10
662,   The price of these Sony headphones is outrageous for the poor sound quality they offer   ,10
663,   I was very disappointed with the sound quality of these Sony headphones given their high price tag   ,10
664,   These Sony headphones are not worth the high price  The sound quality is mediocre at best   ,10
665,   I would not recommend these Sony headphones to anyone  The price is too high for the subpar sound   ,10
666,   The sound quality of these Sony headphones is not worth the high price  Don t waste your money   ,10
667,   The price of these Sony headphones is too high for the terrible sound quality they offer   ,10
668,   These Sony headphones are not worth the expensive price tag  The sound quality is disappointing   ,10
669,   The sound quality of these Sony headphones is below average for the price  I do not recommend them   ,10
670,   The price of these Sony headphones is too high for the unsatisfactory sound quality they offer   ,10
671,   I regret buying these Sony headphones  They are overpriced for the low quality sound they provide   ,10
672,,10
673,,10
